"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","QLD State Notifiable Pests","SA State Notifiable Pests","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","NSW State Notifiable Pests","NT State Notifiable Pests","ACT State Notifiable Pests","Key Australian weed species list (ABS)","Key Australian feral animal species list (ABS)","VIC State Notifiable Pests"
"https://biodiversity.org.au/afd/taxa/8d58f980-d055-4550-bbc1-af4910284897","Metadromia wilsoni","(Fulton & Grant, 1902)","species","Animalia","Arthropoda","Malacostraca","Decapoda","Dromiidae","Metadromia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8d7adea0-9cb2-4389-afeb-6dd21e254cce","Duonota lumata","Hill, 1985","species","Animalia","Arthropoda","Insecta","Hemiptera","Schizopteridae","Duonota","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8d7b6005-068d-4f20-b677-1aec51d3348f","Pterohelaeus guerini","Brême, 1842","species","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Pterohelaeus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8d944aeb-b3bf-4340-a63b-e411daff37a6","Uranotaenia (Uranotaenia) pygmaea","Theobald, 1901","species","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Uranotaenia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8d9b88ec-696a-4657-944b-1689f591f46f","Rhytidoponera cornuta","(Emery, 1895)","species","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Rhytidoponera","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8da38f72-b0f4-44be-93ac-dbce89f0d55e","Dinocephalia thoracica","(Kerremans, 1900)","species","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Dinocephalia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8dab807a-4584-4b4e-ba1e-b02cf6d84434","Pterohelaeus walkeri","Brême, 1842","species","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Pterohelaeus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8db28f5a-2983-4f36-91f4-1839bbbbe1df","Exorista quadriseta","(Baranov, 1932)","species","Animalia","Arthropoda","Insecta","Diptera","Tachinidae","Exorista","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8dbc68f7-a334-4a20-8303-07b02203f38d","Ephippodonta lunata","(Tate, 1887)","species","Animalia","Mollusca","Bivalvia","Cardiida","Galeommatidae","Ephippodonta","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8dcf88f4-2c0e-4198-bd78-5a9d0a09771b","Ibacus peronii","Leach, 1815","species","Animalia","Arthropoda","Malacostraca","Decapoda","Scyllaridae","Ibacus","Balmain Bug","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8ddfb794-437a-4f1c-b52a-c2cbef5bb9be","Torresiropa spaldingi","(Brazier, 1876)","species","Animalia","Mollusca","Gastropoda","Stylommatophora","Rhytididae","Torresiropa","Torres Islands Carnivorous Snail","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8df11e86-abe4-44a9-829a-b6948afe8e19","Caedicia gloriosa","Hebard, 1922","species","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Caedicia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8df7a33b-c960-4577-ad3a-f66b9fd9ab7b","Cheirodonta labiata","(A. Adams, 1854)","species","Animalia","Mollusca","Gastropoda","Hypsogastropoda","Triphoridae","Cheirodonta","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8df9519f-1576-4b45-867b-ea8e4e88bedb","Diplotrema intermedia","Jamieson & Dyne, 1976","species","Animalia","Annelida","Clitellata","Crassiclitellata","Acanthodrilidae","Diplotrema","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e00c03b-5f17-44a8-af81-b5dda4ddf0ce","Discothyrea turtoni","Clark, 1934","species","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Discothyrea","Ant","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e0995f4-de80-4dca-b2d5-2d4b39a7b32f","Methiola picta","Sjöstedt, 1920","species","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Methiola","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e19f462-01c8-46ec-83e3-1b869e606b0f","Elasmopus mcluerensis","Hughes & Lowry, 2011","species","Animalia","Arthropoda","Malacostraca","Amphipoda","Maeridae","Elasmopus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e2bb29a-d047-483f-a93f-8f48c15a55f8","Arcania novemspinosa","(Lichtenstein, 1816)","species","Animalia","Arthropoda","Malacostraca","Decapoda","Leucosiidae","Arcania","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e2fbcec-f810-4668-9667-33cd0e233f80","Euprosopia anostigma","McAlpine, 1973","species","Animalia","Arthropoda","Insecta","Diptera","Platystomatidae","Euprosopia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e3382c9-dd48-4636-b104-af395544aef2","Prionopterina grammatistis","(Meyrick, 1897)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Prionopterina","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e45bfba-2e81-4e9e-b3cc-bd4d4782761d","Dromaeolus lugubris","Bonvouloir, 1871","species","Animalia","Arthropoda","Insecta","Coleoptera","Eucnemidae","Dromaeolus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e472460-16f2-425b-bf96-7ab7a3aaaca0","Argyrodes alannae","Grostal, 1999","species","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Argyrodes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e4902b2-5836-4bd8-9942-147079c022ff","Scomberoides commersonnianus","Lacépède, 1801","species","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Scomberoides","Giant Queenfish","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e4a2e71-9dea-4f9e-b0c3-6014634eead3","Ardozyga decaspila","(Lower, 1899)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Ardozyga","Twirler Moth","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e5e6a2b-48d7-49c6-9f84-65bc369b7b57","Amastigogonus fossuliger","Verhoeff, 1944","species","Animalia","Arthropoda","Diplopoda","Spirostreptida","Iulomorphidae","Amastigogonus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e607e2b-567f-448e-8d28-809a6ac7d6ad","Drymopsalta acrotela","Ewart & Popple, 2013","species","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Drymopsalta","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e62be84-0b9a-40fd-b063-f389609a9804","Maxanapis bartle","Platnick & Forster, 1989","species","Animalia","Arthropoda","Arachnida","Araneae","Anapidae","Maxanapis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e63879b-785b-47b9-8a54-b0fc07b6bc52","Dolichoderus parvus","Clark, 1930","species","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Dolichoderus","Dolly Ant","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e6619a3-9208-4556-a9b0-99a509159ba1","Ascarosepion plangon","(Gray, 1849)","species","Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Ascarosepion","Mourning Cuttlefish","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e751328-16cc-43ef-9a31-a2836a9ed1ba","Graminaseius sturti","(Schicha, 1980)","species","Animalia","Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Graminaseius","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e872f11-8276-4f45-adba-af07fcd67238","Xyleborus affinis","Eichhoff, 1868","species","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8e90aca4-afec-4b23-b46f-053c89c6fb58","Chrysosoma duplociliatum","Parent, 1933","species","Animalia","Arthropoda","Insecta","Diptera","Dolichopodidae","Chrysosoma","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8ea2614e-7df0-463b-ba7e-19785afcafb3","Ophionea (Ophionea) thouzeti","(Castelnau, 1867)","species","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Ophionea","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8eb89b37-a56e-4561-ad50-a6f0971205ab","Siagonyx blackburni","Sloane, 1916","species","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Siagonyx","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8ecf1c77-3b94-4321-a580-85b475f643ed","Atheropla psammodes","(Turner, 1898)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Atheropla","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8ed2e311-a59f-4098-b2fc-ec0e04882d54","Polycirrus tesselatus","Hutchings & Glasby, 1986","species","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8ed65127-63a5-45f1-970c-c935cbd849b2","Platisus bicolor","(Olliff, 1885)","species","Animalia","Arthropoda","Insecta","Coleoptera","Cucujidae","Platisus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8ee8f21d-4825-4d97-b456-73094c7961ea","Palirika decora","Lambkin & Yeates, 2003","species","Animalia","Arthropoda","Insecta","Diptera","Bombyliidae","Palirika","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8efb76ef-e266-4f76-89df-0267b55cc35e","Dasypogon tasmanicus","Kocak & Kemal, 2008","species","Animalia","Arthropoda","Insecta","Diptera","Asilidae","Dasypogon","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8efeda33-5200-41b1-909e-65da24d619a2","Platycoris palmeri","(McDonald, 1995)","species","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Platycoris","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f0f8a22-b7e1-43a3-b068-c868999a1074","Cecidoxenus nigrocyaneus","Ashmead, 1904","species","Animalia","Arthropoda","Insecta","Hymenoptera","Pteromalidae","Cecidoxenus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f1f7efd-c325-49bd-865a-2e8e53235fe8","Elaphodes cervinus","Suffrian, 1859","species","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Elaphodes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f5f6a7c-5f69-447b-80c0-d0f41202ea3f","Platisus integricollis","Reitter, 1878","species","Animalia","Arthropoda","Insecta","Coleoptera","Cucujidae","Platisus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f645bd8-783c-4332-b906-624299e17957","Goezia fluviatilis","Johnston & Mawson, 1940","species","Animalia","Nematoda","Chromadorea","Spirurida","Anisakidae","Goezia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f66dcf5-8d82-4767-a6ab-a019374e971c","Phyllochlaenia rufescens","Blanchard, 1846","species","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Phyllochlaenia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f6eb753-9e38-47df-b01d-3ef56ead5965","Crypsicharis enthetica","Meyrick, 1922","species","Animalia","Arthropoda","Insecta","Lepidoptera","Yloryctidae","Crypsicharis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f78ddbe-507e-4bf1-b136-c2417608d81a","Bothriomutilla rugicollis","(Westwood, 1843)","species","Animalia","Arthropoda","Insecta","Hymenoptera","Mutillidae","Bothriomutilla","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f79fce1-8a72-4b2a-95c3-cdfc568a83c0","Diphucrania parva","(Blackburn, 1887)","species","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Diphucrania","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f7d6a78-e49a-4a61-b876-ce11305ca4b2","Diphyoropa jonesi","Stanisic, 2010","species","Animalia","Mollusca","Gastropoda","Stylommatophora","Charopidae","Diphyoropa","Goomeri Copper Pinwheel Snail","1","","","","","","","","Near Threatened","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f7e6175-56b1-493a-83a3-c358e11fb810","Callopistria rivularis","Walker, 1858","species","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Callopistria","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f806e01-7871-4cb0-ab2a-a4d69ddffcd3","Cymodoce gaimardii","(H. Milne Edwards, 1840)","species","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Cymodoce","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f8140fb-0368-4fa5-a391-9d19c43e22e2","Colobopsis vitrea","(Smith, 1860)","species","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Colobopsis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f94e876-81cd-4628-aae0-e70ee734d781","Lucasium microplax","Eastwood, Doughty, Hutchinson & Pepper, 2020","species","Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","Lucasium","Southern Sandplain Gecko","1","","","","","","","","","","","","Vulnerable","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f95562a-1039-45fc-9adf-04fceabe8fdf","Antichiropus simpulus","Car & Harvey, 2014","species","Animalia","Arthropoda","Diplopoda","Polydesmida","Paradoxosomatidae","Antichiropus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8fb76087-0bb7-495e-a880-52e471d1d715","Proisotoma minuta","(Tullberg, 1871)","species","Animalia","Arthropoda","Collembola","Entomobryomorpha","Isotomidae","Proisotoma","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8fc627f9-1d4d-40ba-824c-c6f8ada33d7d","Thryssa scratchleyi","(Ramsay & Ogilby, 1886)","species","Animalia","Chordata","Actinopterygii","Clupeiformes","Engraulidae","Thryssa","Freshwater Anchovy","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8fdde5b6-2ffb-4f01-ace2-af29b3327cf6","Macrognathotermes prolatus","Miller, 1991","species","Animalia","Arthropoda","Insecta","Blattodea","Termitidae","Macrognathotermes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90048002-baff-4fba-90cb-ecb147acd0bf","Syntrips maculatus","Gauld, 1984","species","Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Syntrips","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9004ea33-031d-4bf4-9ff1-316cb5e165d6","Aptychotrema rostrata","(Shaw & Nodder, 1794)","species","Animalia","Chordata","Chondrichthyes","Rhinopristiformes","Trygonorrhinidae","Aptychotrema","Eastern Shovelnose Ray","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9035700b-982c-43ba-96e5-1edf37e2b356","Cryptodrilus tenuis","Fletcher, 1889","species","Animalia","Annelida","Clitellata","Crassiclitellata","Megascolecidae","Cryptodrilus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/903c705e-19fa-47ee-b746-5faab2799ecc","Zatrichodes horrifica","Meyrick, 1922","species","Animalia","Arthropoda","Insecta","Lepidoptera","Stathmopodidae","Zatrichodes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9044ff2a-e8c5-4121-9045-a8b92714ba55","Tetracona pictalis","Warren, 1896","species","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Tetracona","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90485a7d-b632-4af6-afd5-5f40929254a1","Orthorhachis pallida","Jeekel, 1985","species","Animalia","Arthropoda","Diplopoda","Polydesmida","Dalodesmidae","Orthorhachis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9057dc93-3f1f-4ee8-b3a3-870036c841ec","Hortophora lodicula","(Keyserling, 1887)","species","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Hortophora","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/905e986a-4f6d-46de-8012-72fecc0b328c","Microlestodes (Microlestodes) arnhemensis","Baehr, 2010","species","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Microlestodes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9066d523-58f6-4f7c-8b58-a11c7776f03c","Wydundra jabiru","Platnick & Baehr, 2006","species","Animalia","Arthropoda","Arachnida","Araneae","Prodidomidae","Wydundra","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/906d9a0b-8b10-4470-a979-a88703d32f11","Amphiura (Amphiura) poecila","H.L. Clark, 1915","species","Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiura","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9070969e-6dea-4cb5-8e9b-27367a3b22f7","Malandiola similis","Hacker, 1927","species","Animalia","Arthropoda","Insecta","Hemiptera","Tingidae","Malandiola","Lace Bug","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/907b36c9-fb09-45df-8d32-71b77abe35c7","Paracopium australicum","(Stål, 1873)","species","Animalia","Arthropoda","Insecta","Hemiptera","Tingidae","Paracopium","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90895663-3703-4e1f-8d18-bb140fdea4e1","Tetralophus excursus","Pascoe, 1870","species","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Tetralophus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/908ec88f-e3de-4d41-95f3-31c0227122d1","Amlearcha basalis","(Grouvelle, 1897)","species","Animalia","Arthropoda","Insecta","Coleoptera","Nitidulidae","Amlearcha","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9098a105-465e-4aa8-920a-6977d71b8ef0","Lasioglossum (Chilalictus) mesembryanthemi","(Cockerell, 1926)","species","Animalia","Arthropoda","Insecta","Hymenoptera","Halictidae","Lasioglossum","Sweat Bee","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90a19114-6089-4c0a-bc7b-2fd7a683a59d","Sinularia lochmodes","Kolonko, 1926","species","Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Sinularia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90a80364-0883-40ca-9a27-9e8f26f0f5d2","Parasiphanta lanceolata","Fletcher, 1988","species","Animalia","Arthropoda","Insecta","Hemiptera","Flatidae","Parasiphanta","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90aa83ae-ccd4-4c26-bbca-90bbb02aadc8","Astropecten vappa","Müller & Troschel, 1843","species","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90b087fe-3a5c-4097-9f0d-e6fd04a20e43","Homotrysis carbonaria","(Germar, 1848)","species","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Homotrysis","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90c12e16-d3fc-4539-8a27-b9f9773332cc","Entometa chlorosacca","Turner, 1924","species","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Entometa","Lappet Moth","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90dcf4d3-60a9-493e-b1cd-60d90749a2e6","Pharyngostrongylus sharmani","Beveridge, 1982","species","Animalia","Nematoda","Chromadorea","Rhabditida","Chabertiidae","Pharyngostrongylus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90f11b69-2305-49ee-ac01-13605050883b","Truncatella guerinii","Villa & Villa, 1841","species","Animalia","Mollusca","Gastropoda","Hypsogastropoda","Truncatellidae","Truncatella","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/90fd9f54-ccb1-4811-bcc2-d69635973773","Tyrtaeosus trianguliferus","Lea, 1913","species","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Tyrtaeosus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9103f781-1acf-4009-a9a1-5d3b5b5efea6","Hagenomyia australis","Banks, 1939","species","Animalia","Arthropoda","Insecta","Neuroptera","Myrmeleontidae","Hagenomyia","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/910e0649-aee8-4162-bc85-73ff5302aefa","Hyporhamphus dussumieri","(Valenciennes, 1847)","species","Animalia","Chordata","Actinopterygii","Beloniformes","Hemiramphidae","Hyporhamphus","Slender Garfish","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9112bcd4-f1ee-4ba0-9af5-eb25dd576c1d","Nerthra probolostyla","Todd, 1960","species","Animalia","Arthropoda","Insecta","Hemiptera","Gelastocoridae","Nerthra","Toad Bug","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9121bd61-8e2b-412b-b234-33cd19af465e","Polycheria antarctica","(Stebbing, 1875)","species","Animalia","Arthropoda","Malacostraca","Amphipoda","Dexaminidae","Polycheria","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/91270002-1ba8-4025-9433-14e63da93ff6","Leioproctus (Minycolletes) microsomus","Michener, 1965","species","Animalia","Arthropoda","Insecta","Hymenoptera","Colletidae","Leioproctus","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/913059fd-9ea1-4e9f-a8d7-8c70cc77521e","Oreochromis mossambicus","(Peters, 1852)","species","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","Oreochromis","Tilapia","1","","","","","","","","","","","","","","","","","","","","","","","","","","Y",""
"https://biodiversity.org.au/afd/taxa/9153e0eb-89f0-440d-97d7-9176a946814a","Hypargyria metalliferella","Ragonot, 1888","species","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Hypargyria","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9159695d-65c9-4a47-889a-5677e9d3d06e","Apsenterotermes iridipennis","(Gay, 1956)","species","Animalia","Arthropoda","Insecta","Blattodea","Termitidae","Apsenterotermes","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/915db964-423b-44dd-9308-43a2ef8b7186","Cerithium zebrum","Kiener, 1841","species","Animalia","Mollusca","Gastropoda","Cerithimorpha","Cerithiidae","Cerithium","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/916b3419-1241-4e2f-b532-f9606ad349bb","Upogebia bowerbankii","(Miers, 1884)","species","Animalia","Arthropoda","Malacostraca","Decapoda","Upogebiidae","Upogebia","Sponge Shrimp","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/91709ae6-56a7-4d4e-8601-3da2e99ccd3a","Storena rotunda","Jocqué & Baehr, 1992","species","Animalia","Arthropoda","Arachnida","Araneae","Zodariidae","Storena","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9190949f-240b-44ce-8cc2-1dfa00c86ebf","Prodelaca achalinella","(Meyrick, 1883)","species","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Prodelaca","Concealer Moth","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/9192cc0e-296d-4144-8ca3-e9e61bc35170","Caenota equustagna","Shackleton & Webb, 2015","species","Animalia","Arthropoda","Insecta","Trichoptera","Calocidae","Caenota","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
